"","X","Speaker","Gloss","Date"
"51287",61874,"CHI","take it .","29-OCT-1965"
"51288",61876,"CHI","-uh know how ?","29-OCT-1965"
"51289",61878,"CHI","no .","29-OCT-1965"
"51290",61879,"CHI","straight line like that .","29-OCT-1965"
"51291",61880,"CHI","a straight line like that .","29-OCT-1965"
"51292",61881,"CHI","a straight line like that .","29-OCT-1965"
"51293",61882,"CHI","a straight line like that .","29-OCT-1965"
"51294",61883,"CHI","an -um +...","29-OCT-1965"
"51295",61884,"CHI","a big hole .","29-OCT-1965"
"51296",61887,"CHI","here the mouth down here .","29-OCT-1965"
"51297",61888,"CHI","that's how a mouth is ?","29-OCT-1965"
"51298",61890,"CHI","there .","29-OCT-1965"
"51299",61891,"CHI","that's a straight line now .","29-OCT-1965"
"51300",61892,"CHI","isn't it ?","29-OCT-1965"
"51301",61894,"CHI","erase some more .","29-OCT-1965"
"51302",61895,"CHI","see ya go like the toes .","29-OCT-1965"
"51303",61896,"MOT","what's that ?","29-OCT-1965"
"51304",61897,"CHI","it's light brown .","29-OCT-1965"
"51305",61899,"CHI","that's light dark brown .","29-OCT-1965"
"51306",61901,"CHI","you do this .","29-OCT-1965"
"51307",61902,"CHI","no .","29-OCT-1965"
"51308",61904,"CHI","yeah .","29-OCT-1965"
"51309",61905,"CHI","now do it dark like +...","29-OCT-1965"
"51310",61906,"CHI","this is real dark .","29-OCT-1965"
"51311",61907,"CHI","like that .","29-OCT-1965"
"51312",61908,"CHI","now .","29-OCT-1965"
"51313",61909,"CHI","is that a tl ?","29-OCT-1965"
"51314",61912,"CHI","yeah .","29-OCT-1965"
"51315",61914,"CHI","that's a criss+cross .","29-OCT-1965"
"51316",61915,"MOT","that's a criss+cross .","29-OCT-1965"
"51317",61917,"CHI","line down .","29-OCT-1965"
"51318",61918,"CHI","what is that now ?","29-OCT-1965"
"51319",61920,"CHI","it's a candle .","29-OCT-1965"
"51320",61921,"CHI","huh ?","29-OCT-1965"
"51321",61923,"CHI","a carrot candle .","29-OCT-1965"
"51322",61925,"CHI","a carrot candle .","29-OCT-1965"
"51323",61927,"CHI","mhm now what should I write ?","29-OCT-1965"
"51324",61929,"CHI","yeah .","29-OCT-1965"
"51325",61930,"CHI","yes .","29-OCT-1965"
"51326",61932,"CHI","yeah .","29-OCT-1965"
"51327",61933,"CHI","like like straight up ?","29-OCT-1965"
"51328",61935,"CHI","that is a stoppity_sloppitywp .","29-OCT-1965"
"51329",61937,"CHI","stop sloppity_stoppityc .","29-OCT-1965"
"51330",61938,"CHI"," that way ?","29-OCT-1965"
"51331",61939,"CHI"," that how ya make a fire+wood ?","29-OCT-1965"
"51332",61940,"CHI","make the knob will you make the door ?","29-OCT-1965"
"51333",61942,"CHI","yeah .","29-OCT-1965"
"51334",61944,"CHI"," yes .","29-OCT-1965"
"51335",61945,"CHI","I'll do the rest .","29-OCT-1965"
"51336",61946,"CHI","that's the door .","29-OCT-1965"
"51337",61947,"MOT","right .","29-OCT-1965"
"51338",61949,"CHI","that's the chimney .","29-OCT-1965"
"51339",61950,"CHI","that's a good looking house ?","29-OCT-1965"
"51340",61951,"MOT","mhm very nice .","29-OCT-1965"
"51341",61952,"CHI","Mommy my bubble hurts .","29-OCT-1965"
"51342",61953,"CHI","help !","29-OCT-1965"
"51343",61954,"MOT","oh !","29-OCT-1965"
"51344",61955,"CHI","gas .","29-OCT-1965"
"51345",61956,"MOT","gas ?","29-OCT-1965"
"51346",61957,"CHI","yes .","29-OCT-1965"
"51347",61958,"MOT","okay ?","29-OCT-1965"
"51348",61959,"CHI","uhuh .","29-OCT-1965"
"51349",61960,"CHI","let's keep xxx okay ?","29-OCT-1965"
"51350",61961,"MOT","yeah .","29-OCT-1965"
"51351",61962,"CHI","now it's going away .","29-OCT-1965"
"51352",61963,"MOT","oh .","29-OCT-1965"
"51353",61964,"CHI","there it goes again .","29-OCT-1965"
"51354",61966,"CHI","0 .","29-OCT-1965"
"51355",61968,"CHI","see this how a house looks .","29-OCT-1965"
"51356",61969,"CHI","look it .","29-OCT-1965"
"51357",61970,"CHI","that's a good looking house .","29-OCT-1965"
"51358",61971,"CHI","Mommy you wake make the water ?","29-OCT-1965"
"51359",61972,"MOT","on the house ?","29-OCT-1965"
"51360",61973,"CHI","no .","29-OCT-1965"
"51361",61974,"CHI","down here .","29-OCT-1965"
"51362",61975,"MOT","oh .","29-OCT-1965"
"51363",61976,"MOT","that looks like a beach house .","29-OCT-1965"
"51364",61977,"CHI","that's how a water is ?","29-OCT-1965"
"51365",61978,"MOT","yeah .","29-OCT-1965"
"51366",61979,"CHI","uhhuh .","29-OCT-1965"
"51367",61980,"CHI","all water okay ?","29-OCT-1965"
"51368",61981,"CHI","see is that like brown ?","29-OCT-1965"
"51369",61982,"CHI","is does it supposed to be like brown ?","29-OCT-1965"
"51370",61983,"MOT","yeah .","29-OCT-1965"
"51371",61984,"CHI","oh .","29-OCT-1965"
"51372",61985,"CHI","is coming up to the house .","29-OCT-1965"
"51373",61986,"CHI","up to there .","29-OCT-1965"
"51374",61987,"CHI","and it's gonna be fire down .","29-OCT-1965"
"51375",61989,"CHI","uhhuh .","29-OCT-1965"
"51376",61991,"CHI","gonna be burn down .","29-OCT-1965"
"51377",61992,"CHI","and the water's gonna fix it all up .","29-OCT-1965"
"51378",61993,"CHI","know how to fix it all up ?","29-OCT-1965"
"51379",61995,"CHI","just erase it .","29-OCT-1965"
"51380",61996,"CHI","it's not all burnt yet .","29-OCT-1965"
"51381",61997,"CHI","look it that house .","29-OCT-1965"
"51382",61998,"CHI","get me that pencil .","29-OCT-1965"
"51383",61999,"CHI","I hope it goes again .","29-OCT-1965"
"51384",62000,"MOT","haha haha .","29-OCT-1965"
"51385",62001,"CHI","haha .","29-OCT-1965"
"51386",62002,"CHI","didn't huh ?","05-NOV-1965"
"51387",62003,"CHI","huh ?","05-NOV-1965"
"51388",62005,"CHI","trying to make denu rl .","05-NOV-1965"
"51389",62008,"CHI","I can make it this way .","05-NOV-1965"
"51390",62009,"CHI"," there .","05-NOV-1965"
"51391",62010,"CHI"," that how you do it ?","05-NOV-1965"
"51392",62012,"CHI"," that's how ya do it .","05-NOV-1965"
"51393",62014,"CHI","no .","05-NOV-1965"
"51394",62016,"CHI","let's try another one .","05-NOV-1965"
"51395",62017,"CHI","I think I saw one .","05-NOV-1965"
"51396",62019,"CHI"," there it is .","05-NOV-1965"
"51397",62020,"CHI","is this a rl or rl ?","05-NOV-1965"
"51398",62021,"CHI"," this is an rl .","05-NOV-1965"
"51399",62023,"CHI","this is an nl .","05-NOV-1965"
"51400",62024,"CHI","nl or ml ?","05-NOV-1965"
"51401",62026,"CHI","nl .","05-NOV-1965"
"51402",62028,"CHI","can you erase this off ?","05-NOV-1965"
"51403",62030,"CHI","yep .","05-NOV-1965"
"51404",62032,"MOT","I made it .","05-NOV-1965"
"51405",62034,"MOT","yeah .","05-NOV-1965"
"51406",62036,"CHI","is that all you have_to do ?","05-NOV-1965"
"51407",62038,"MOT","I've made her a sweater .","05-NOV-1965"
"51408",62039,"MOT","I made my Mother a couple of sweaters .","05-NOV-1965"
"51409",62040,"MOT","I tried to make my cousin a sweater .","05-NOV-1965"
"51410",62041,"MOT","I got the back finished .","05-NOV-1965"
"51411",62042,"CHI","how you erase this off ?","05-NOV-1965"
"51412",62044,"CHI"," this how you do it light .","05-NOV-1965"
"51413",62045,"CHI","that how you do it light ?","05-NOV-1965"
"51414",62046,"MOT","sure .","05-NOV-1965"
"51415",62047,"CHI","real light .","05-NOV-1965"
"51416",62049,"CHI","can you do that and that light ?","05-NOV-1965"
"51417",62050,"CHI","I bet you can't make a ul .","05-NOV-1965"
"51418",62051,"CHI","can't you ?","05-NOV-1965"
"51419",62053,"CHI","can't you ?","05-NOV-1965"
"51420",62055,"CHI","yeah .","05-NOV-1965"
"51421",62056,"CHI","I made a ul .","05-NOV-1965"
"51422",62057,"CHI","here's how you make a ul .","05-NOV-1965"
"51423",62059,"MOT","no in fact once I get going I +...","05-NOV-1965"
"51424",62060,"MOT","but if I leave it down .","05-NOV-1965"
"51425",62062,"MOT","it takes me about three or four months to get back to it .","05-NOV-1965"
"51426",62064,"MOT","I try to get it all done at once xxx constantly .","05-NOV-1965"
"51427",62065,"MOT","this year since may I've been xxx .","05-NOV-1965"
"51428",62066,"CHI","is that how you make one ?","05-NOV-1965"
"51429",62067,"CHI","how you make one ?","05-NOV-1965"
"51430",62068,"MOT","I don't understand it .","05-NOV-1965"
"51431",62071,"CHI","like that ?","05-NOV-1965"
"51432",62072,"CHI","that's a sl .","05-NOV-1965"
"51433",62075,"CHI","is that a +...","05-NOV-1965"
"51434",62078,"CHI","like that ?","05-NOV-1965"
"51435",62080,"CHI","how you do it ?","05-NOV-1965"
"51436",62083,"CHI","here's another rl .","05-NOV-1965"
"51437",62084,"CHI","this is another rl ?","05-NOV-1965"
"51438",62085,"CHI","huh ?","05-NOV-1965"
"51439",62087,"CHI","no sir .","05-NOV-1965"
"51440",62088,"CHI","this is the same one .","05-NOV-1965"
"51441",62089,"CHI","what is this an al ?","05-NOV-1965"
"51442",62092,"CHI","-uh you wanna see me make al ?","05-NOV-1965"
"51443",62094,"CHI","I'm gonna make it like +...","05-NOV-1965"
"51444",62095,"CHI","can't you get a red pencil ?","05-NOV-1965"
"51445",62096,"CHI","you got a lot of pencils in your hand .","05-NOV-1965"
"51446",62098,"MOT","Donny said he'd to the dishes for me .","05-NOV-1965"
"51447",62099,"MOT","he broke two cups two saucers .","05-NOV-1965"
"51448",62100,"CHI","now I have two .","05-NOV-1965"
"51449",62101,"CHI","is that blue or red ?","05-NOV-1965"
"51450",62103,"CHI","blue .","05-NOV-1965"
"51451",62105,"CHI","red ?","05-NOV-1965"
"51452",62107,"MOT","all I do is touch them and they break .","05-NOV-1965"
"51453",62108,"MOT","I seem to be breaking an awful lot and I never break dishes .","05-NOV-1965"
"51454",62109,"MOT","looks like they're all going .","05-NOV-1965"
"51455",62111,"CHI","what is that ?","05-NOV-1965"
"51456",62113,"CHI","how you make one ?","05-NOV-1965"
"51457",62115,"CHI"," that's a dl .","05-NOV-1965"
"51458",62116,"CHI","I made +...","05-NOV-1965"
"51459",62119,"CHI","and this way +...","05-NOV-1965"
"51460",62120,"CHI","did I make it crooked ?","05-NOV-1965"
"51461",62122,"CHI","yeah .","05-NOV-1965"
"51462",62123,"MOT","did she make it crooked .","05-NOV-1965"
"51463",62124,"CHI","now that's two blocks right ?","05-NOV-1965"
"51464",62126,"CHI","goes over there right ?","05-NOV-1965"
"51465",62128,"CHI","I can make that right ?","05-NOV-1965"
"51466",62130,"CHI","erase it off right ?","05-NOV-1965"
"51467",62131,"CHI","now .","05-NOV-1965"
"51468",62132,"CHI","how you erase the blue off ?","05-NOV-1965"
"51469",62134,"CHI","what ?","05-NOV-1965"
"51470",62136,"CHI","red ?","05-NOV-1965"
"51471",62138,"CHI","c can I erase the red off ?","05-NOV-1965"
"51472",62139,"CHI","how you erase the red off ?","05-NOV-1965"
"51473",62141,"CHI","I'm getting it .","05-NOV-1965"
"51474",62142,"CHI","can I get it ?","05-NOV-1965"
"51475",62144,"CHI","is it off ?","05-NOV-1965"
"51476",62146,"CHI","it xxx off .","05-NOV-1965"
"51477",62148,"CHI","yeah .","05-NOV-1965"
"51478",62149,"CHI","this how you push it down .","05-NOV-1965"
"51479",62150,"MOT","Sarah you want a drink of milk ?","05-NOV-1965"
"51480",62151,"MOT","Sarah Sarah .","05-NOV-1965"
"51481",62152,"MOT","you want a drink of milk ?","05-NOV-1965"
"51482",62153,"CHI","no .","05-NOV-1965"
"51483",62154,"MOT","you don't use milk do you ?","05-NOV-1965"
"51484",62156,"MOT","do you want anything ?","05-NOV-1965"
"51485",62158,"CHI","do you use milk or no ?","05-NOV-1965"
"51486",62160,"CHI","do you use milk or no ?","05-NOV-1965"
"51487",62162,"MOT","you can tell she comes from California .","05-NOV-1965"
"51488",62163,"CHI","do you use sugar or no ?","05-NOV-1965"
"51489",62165,"CHI","do you use -uh .","05-NOV-1965"
"51490",62167,"MOT","everyone I've ever known from California never uses milk .","05-NOV-1965"
"51491",62169,"MOT","even my cousin .","05-NOV-1965"
"51492",62170,"MOT","she moved out to California right after she got married .","05-NOV-1965"
"51493",62172,"MOT","mm coffee now no milk .","05-NOV-1965"
"51494",62173,"MOT","in fact my girl+friend always drank milk .","05-NOV-1965"
"51495",62175,"MOT","she went out to California and she doesn't drink milk .","05-NOV-1965"
"51496",62176,"MOT","everybody I know that went out there they come back they don't drink milk .","05-NOV-1965"
"51497",62177,"CHI","hey you not learn how to do this yet ?","05-NOV-1965"
"51498",62179,"CHI","you don't learn to do this yet ?","05-NOV-1965"
"51499",62181,"CHI","yeah .","05-NOV-1965"
"51500",62183,"CHI","yes .","05-NOV-1965"
"51501",62184,"CHI","see ?","05-NOV-1965"
"51502",62185,"CHI","this is hard .","05-NOV-1965"
"51503",62186,"CHI","that's really hard .","05-NOV-1965"
"51504",62189,"CHI","like that huh ?","05-NOV-1965"
"51505",62192,"CHI","is like that .","05-NOV-1965"
"51506",62196,"CHI","is that really hard ?","05-NOV-1965"
"51507",62199,"CHI","0 .","05-NOV-1965"
"51508",62201,"CHI","that medium ?","05-NOV-1965"
"51509",62203,"CHI","yeah .","05-NOV-1965"
"51510",62204,"CHI","this is medium .","05-NOV-1965"
"51511",62207,"CHI","that's light .","05-NOV-1965"
"51512",62209,"CHI","can erase it right off .","05-NOV-1965"
"51513",62210,"CHI","see ?","05-NOV-1965"
"51514",62211,"MOT","cover your mouth Sarah .","05-NOV-1965"
"51515",62212,"CHI","pink .","05-NOV-1965"
"51516",62213,"CHI","well we put all the pinks right here okay ?","05-NOV-1965"
"51517",62214,"CHI","ya put all these that .","05-NOV-1965"
"51518",62215,"CHI","this is pink ?","05-NOV-1965"
"51519",62217,"CHI","it is pink ?","05-NOV-1965"
"51520",62219,"CHI","pink and +...","05-NOV-1965"
"51521",62220,"CHI","this pink ?","05-NOV-1965"
"51522",62222,"CHI","no .","05-NOV-1965"
"51523",62225,"CHI","pink ?","05-NOV-1965"
"51524",62229,"CHI","pink ?","05-NOV-1965"
"51525",62231,"CHI","five .","05-NOV-1965"
"51526",62233,"CHI","one two three four five six .","05-NOV-1965"
"51527",62234,"CHI","six .","05-NOV-1965"
"51528",62235,"MOT","yesterday she wanted to go down to the store xxx .","05-NOV-1965"
"51529",62236,"MOT","so she come up and she told me she had a cold so she wanted to get cough drops .","05-NOV-1965"
"51530",62237,"MOT","so I said +""/.","05-NOV-1965"
"51531",62238,"MOT","+"" well I haven't got any change .","05-NOV-1965"
"51532",62239,"MOT","she said well you can give me ten dollars and I'll bring back the change .","05-NOV-1965"
"51533",62240,"MOT","ten dollars !","05-NOV-1965"
"51534",62241,"CHI","watch this .","05-NOV-1965"
"51535",62242,"CHI","yl ?","05-NOV-1965"
"51536",62244,"CHI","ol ?","05-NOV-1965"
"51537",62246,"CHI","we got all the pinks .","05-NOV-1965"
"51538",62247,"CHI","no more pinks ?","05-NOV-1965"
"51539",62249,"CHI","well the blues go on the bottom .","05-NOV-1965"
"51540",62250,"CHI","isn't any more blues ?","05-NOV-1965"
"51541",62251,"CHI","ya only get five .","05-NOV-1965"
"51542",62252,"CHI"," that's +...","05-NOV-1965"
"51543",62253,"CHI","there .","05-NOV-1965"
"51544",62254,"CHI","what that spell ?","05-NOV-1965"
"51545",62255,"CHI","give me that ?","05-NOV-1965"
"51546",62256,"MOT","get it yourself .","05-NOV-1965"
"51547",62257,"MOT","you're so lazy .","05-NOV-1965"
"51548",62259,"CHI","where's another blue ?","05-NOV-1965"
"51549",62261,"CHI","that one ?","05-NOV-1965"
"51550",62263,"CHI","no .","05-NOV-1965"
"51551",62264,"CHI","here's one .","05-NOV-1965"
"51552",62265,"CHI","I got em all now .","05-NOV-1965"
"51553",62266,"CHI"," this way .","05-NOV-1965"
"51554",62267,"CHI","now what that spell ?","05-NOV-1965"
"51555",62269,"CHI","oh now .","05-NOV-1965"
"51556",62271,"CHI","yep .","05-NOV-1965"
"51557",62272,"CHI","greens go right in here huh ?","05-NOV-1965"
"51558",62273,"CHI","huh ?","05-NOV-1965"
"51559",62275,"CHI","yep .","05-NOV-1965"
"51560",62276,"CHI","huh ?","05-NOV-1965"
"51561",62277,"CHI","where's a green ?","05-NOV-1965"
"51562",62279,"CHI","where ?","05-NOV-1965"
"51563",62281,"CHI","right here ?","05-NOV-1965"
"51564",62283,"CHI","xxx .","05-NOV-1965"
"51565",62284,"CHI"," that's all we got green .","05-NOV-1965"
"51566",62285,"CHI","now we will try the yellows .","05-NOV-1965"
"51567",62286,"CHI","is this one more green ?","05-NOV-1965"
"51568",62288,"CHI","no .","05-NOV-1965"
"51569",62290,"CHI","now let's do the blues here .","05-NOV-1965"
"51570",62292,"CHI","yeah .","05-NOV-1965"
"51571",62294,"CHI","oh red .","05-NOV-1965"
"51572",62296,"CHI","is that red ?","05-NOV-1965"
"51573",62297,"CHI","this red ?","05-NOV-1965"
"51574",62300,"CHI","no .","05-NOV-1965"
"51575",62302,"CHI","it's orange .","05-NOV-1965"
"51576",62305,"CHI","now .","05-NOV-1965"
"51577",62306,"MOT","can you see far away ?","05-NOV-1965"
"51578",62308,"CHI"," there's a lot of blues .","05-NOV-1965"
"51579",62309,"CHI","red .","05-NOV-1965"
"51580",62310,"MOT","does it look like it comes from Ohio ?","05-NOV-1965"
"51581",62311,"CHI","let's do some down here because it won't fit .","05-NOV-1965"
"51582",62312,"CHI","now lets +...","05-NOV-1965"
"51583",62313,"CHI"," that's all we got ?","05-NOV-1965"
"51584",62314,"CHI","oh I see one .","05-NOV-1965"
"51585",62315,"CHI","that goes right here .","05-NOV-1965"
"51586",62316,"MOT","I couldn't figure out if it was Ohio on .","05-NOV-1965"
"51587",62317,"MOT","you know I could see ol but +...","05-NOV-1965"
"51588",62318,"MOT","Sarah you're gonna meet another cousin .","05-NOV-1965"
"51589",62319,"CHI","who ?","05-NOV-1965"
"51590",62320,"MOT","Mildred .","05-NOV-1965"
"51591",62321,"CHI","who's Mildred ?","05-NOV-1965"
"51592",62322,"MOT","she's your cousin .","05-NOV-1965"
"51593",62323,"CHI","cousin ?","05-NOV-1965"
"51594",62324,"MOT","yeah .","05-NOV-1965"
"51595",62325,"CHI","does she how her hair looks ?","05-NOV-1965"
"51596",62326,"MOT","how does her hair look ?","05-NOV-1965"
"51597",62327,"CHI","yeah .","05-NOV-1965"
"51598",62328,"MOT","I don't know .","05-NOV-1965"
"51599",62329,"MOT","last time I saw her I think she had red hair .","05-NOV-1965"
"51600",62330,"CHI","Ma now what color +...","05-NOV-1965"
"51601",62331,"CHI","I missed her .","05-NOV-1965"
"51602",62332,"MOT","I met her for the first time in September when I had to go down to Plymouth for my uncle's funeral .","05-NOV-1965"
"51603",62334,"CHI","-um black .","05-NOV-1965"
"51604",62336,"CHI","I mean +...","05-NOV-1965"
"51605",62337,"CHI","what you had the last time ?","05-NOV-1965"
"51606",62338,"MOT","the color that I had the last time ?","05-NOV-1965"
"51607",62339,"MOT","brown .","05-NOV-1965"
"51608",62340,"CHI","brown .","05-NOV-1965"
"51609",62341,"MOT","she hates my hair like this .","05-NOV-1965"
"51610",62343,"CHI","yeah .","05-NOV-1965"
"51611",62344,"CHI","I gave my favorite color .","05-NOV-1965"
"51612",62345,"MOT","after ya strip it ya put the color on it you know .","05-NOV-1965"
"51613",62346,"MOT","it looks like +...","05-NOV-1965"
"51614",62347,"MOT","it's a brown color .","05-NOV-1965"
"51615",62348,"MOT","you wash it out .","05-NOV-1965"
"51616",62349,"MOT","everytime I put it on she gets all excited .","05-NOV-1965"
"51617",62350,"MOT","+"" oh you're gonna do your hair back you're gonna do your hair back .","05-NOV-1965"
"51618",62351,"CHI","ah that's good .","05-NOV-1965"
"51619",62352,"CHI","what all these spell ?","05-NOV-1965"
